day,scenario,activity,class,is_anomaly,start,end,duration_sec
2025-02-11,noon,Go to toilet,normal,0,2025-02-11 12:23:07,2025-02-11 12:24:45,98
2025-02-11,noon,Leave home,normal,0,2025-02-11 12:24:45,2025-02-11 12:25:10,24
2025-02-11,evening,Enter home,normal,0,2025-02-11 19:00:00,2025-02-11 19:00:14,14
2025-02-11,evening,Cook dinner,normal,0,2025-02-11 19:00:14,2025-02-11 19:08:23,489
2025-02-11,evening,Go to toilet,normal,0,2025-02-11 19:08:23,2025-02-11 19:10:01,98
2025-02-11,evening,Wash dishes,normal,0,2025-02-11 19:10:01,2025-02-11 19:18:43,521
2025-02-11,evening,Watch TV,normal,0,2025-02-11 19:18:43,2025-02-11 19:35:50,1026
2025-02-11,evening,Read,normal,0,2025-02-11 19:35:50,2025-02-11 19:46:29,639
2025-02-11,evening,Bathe,normal,0,2025-02-11 19:46:29,2025-02-11 19:52:49,380
2025-02-11,evening,Go to toilet,normal,0,2025-02-11 19:52:49,2025-02-11 19:54:26,97
2025-02-11,evening,Take medication,normal,0,2025-02-11 19:54:26,2025-02-11 19:55:12,46
2025-02-11,evening,Sleep,normal,0,2025-02-11 19:55:12,2025-02-11 20:30:16,2104
2025-02-11,evening,Prolonged inactivity,prolonged_inactivity,1,2025-02-11 22:00:00,2025-02-11 23:40:24,6024
2025-02-12,morning,Sleep in Bed,normal,0,2025-02-12 07:00:00,2025-02-12 07:19:43,1183
2025-02-12,morning,Take medication,normal,0,2025-02-12 07:19:43,2025-02-12 07:20:20,37
2025-02-12,morning,Go to toilet,normal,0,2025-02-12 07:20:20,2025-02-12 07:22:42,141
2025-02-12,morning,Dress,normal,0,2025-02-12 07:22:42,2025-02-12 07:24:46,123
2025-02-12,morning,Go to toilet,normal,0,2025-02-12 07:24:46,2025-02-12 07:26:32,105
2025-02-12,morning,Cook breakfast,normal,0,2025-02-12 07:26:32,2025-02-12 07:32:26,354
2025-02-12,morning,Wash dishes,normal,0,2025-02-12 07:32:26,2025-02-12 07:42:37,610
2025-02-12,morning,Bathe,normal,0,2025-02-12 07:42:37,2025-02-12 07:51:00,503
2025-02-12,morning,Leave home,normal,0,2025-02-12 07:51:00,2025-02-12 07:51:24,23
2025-02-12,noon,Enter home,normal,0,2025-02-12 12:00:00,2025-02-12 12:00:14,14
2025-02-12,noon,Cook lunch,normal,0,2025-02-12 12:00:14,2025-02-12 12:07:41,447
2025-02-12,noon,Wash dishes,normal,0,2025-02-12 12:07:41,2025-02-12 12:18:47,666
2025-02-12,noon,Go to toilet,normal,0,2025-02-12 12:18:47,2025-02-12 12:20:50,123
2025-02-12,noon,Leave home,normal,0,2025-02-12 12:20:50,2025-02-12 12:21:15,24
2025-02-12,evening,Enter home,normal,0,2025-02-12 18:00:00,2025-02-12 18:00:14,14
2025-02-12,evening,Cook dinner,normal,0,2025-02-12 18:00:14,2025-02-12 18:10:54,640
2025-02-12,evening,Eat dinner,normal,0,2025-02-12 18:10:54,2025-02-12 18:21:26,632
2025-02-12,evening,Wash dishes,normal,0,2025-02-12 18:21:26,2025-02-12 18:31:48,621
2025-02-12,evening,Watch TV,normal,0,2025-02-12 18:31:48,2025-02-12 18:52:28,1240
2025-02-12,evening,Read,normal,0,2025-02-12 18:52:28,2025-02-12 19:04:48,739
2025-02-12,evening,Bathe,normal,0,2025-02-12 19:04:48,2025-02-12 19:14:28,580
2025-02-12,evening,Go to toilet,normal,0,2025-02-12 19:14:28,2025-02-12 19:16:24,116
2025-02-12,evening,Take medication,normal,0,2025-02-12 19:16:24,2025-02-12 19:17:13,48
2025-02-12,evening,Sleep,normal,0,2025-02-12 19:17:13,2025-02-12 19:50:38,2005
2025-02-12,evening,Fall,fall,1,2025-02-12 22:00:00,2025-02-12 22:46:46,2806
2025-02-13,morning,Sleep in Bed,normal,0,2025-02-13 07:00:00,2025-02-13 07:20:20,1220
2025-02-13,morning,Missed medication,missed_medication,1,2025-02-13 07:20:20,2025-02-13 07:21:10,50
2025-02-13,morning,Go to toilet,normal,0,2025-02-13 07:21:10,2025-02-13 07:23:05,114
2025-02-13,morning,Dress,normal,0,2025-02-13 07:23:05,2025-02-13 07:25:18,133
2025-02-13,morning,Cook breakfast,normal,0,2025-02-13 07:25:18,2025-02-13 07:31:58,399
2025-02-13,morning,Go to toilet,normal,0,2025-02-13 07:31:58,2025-02-13 07:33:44,105
2025-02-13,morning,Eat breakfast,normal,0,2025-02-13 07:33:44,2025-02-13 07:41:26,461
2025-02-13,morning,Wash dishes,normal,0,2025-02-13 07:41:26,2025-02-13 07:53:17,711
2025-02-13,morning,Bathe,normal,0,2025-02-13 07:53:17,2025-02-13 08:01:35,498
2025-02-13,morning,Leave home,normal,0,2025-02-13 08:01:35,2025-02-13 08:01:59,23
2025-02-13,noon,Enter home,normal,0,2025-02-13 12:00:00,2025-02-13 12:00:14,14
2025-02-13,noon,Cook lunch,normal,0,2025-02-13 12:00:14,2025-02-13 12:06:35,381
2025-02-13,noon,Eat lunch,normal,0,2025-02-13 12:06:35,2025-02-13 12:15:01,505
2025-02-13,noon,Wash dishes,normal,0,2025-02-13 12:15:01,2025-02-13 12:26:39,698
2025-02-13,noon,Go to toilet,normal,0,2025-02-13 12:26:39,2025-02-13 12:29:02,143
2025-02-13,noon,Leave home,normal,0,2025-02-13 12:29:02,2025-02-13 12:29:27,24
2025-02-13,evening,Enter home,normal,0,2025-02-13 18:00:00,2025-02-13 18:00:14,14
2025-02-13,evening,Cook dinner,normal,0,2025-02-13 18:00:14,2025-02-13 18:10:21,607
2025-02-13,evening,Watch TV,normal,0,2025-02-13 18:10:21,2025-02-13 18:33:03,1361
2025-02-13,evening,Eat dinner,normal,0,2025-02-13 18:33:03,2025-02-13 18:45:04,721
2025-02-13,evening,Read,normal,0,2025-02-13 18:45:04,2025-02-13 18:59:31,867
2025-02-13,evening,Wash dishes,normal,0,2025-02-13 18:59:31,2025-02-13 19:09:53,622
2025-02-13,evening,Watch TV,normal,0,2025-02-13 19:09:53,2025-02-13 19:33:45,1432
2025-02-13,evening,Read,normal,0,2025-02-13 19:33:45,2025-02-13 19:43:52,606
2025-02-13,evening,Go to toilet,normal,0,2025-02-13 19:43:52,2025-02-13 19:45:39,107
2025-02-13,evening,Bathe,normal,0,2025-02-13 19:45:39,2025-02-13 19:55:12,572
2025-02-13,evening,Go to toilet,normal,0,2025-02-13 19:55:12,2025-02-13 19:57:33,141
2025-02-13,evening,Take medication,normal,0,2025-02-13 19:57:33,2025-02-13 19:58:18,44
2025-02-13,evening,Sleep,normal,0,2025-02-13 19:58:18,2025-02-13 20:36:54,2316
2025-02-14,morning,Sleep in Bed,normal,0,2025-02-14 06:00:00,2025-02-14 06:18:57,1137
2025-02-14,morning,Take medication,normal,0,2025-02-14 06:18:57,2025-02-14 06:19:41,43
2025-02-14,morning,Go to toilet,normal,0,2025-02-14 06:19:41,2025-02-14 06:21:15,93
2025-02-14,morning,Go to toilet,normal,0,2025-02-14 06:21:15,2025-02-14 06:23:02,107
2025-02-14,morning,Dress,normal,0,2025-02-14 06:23:02,2025-02-14 06:25:04,122
2025-02-14,morning,Cook breakfast,normal,0,2025-02-14 06:25:04,2025-02-14 06:30:25,320
2025-02-14,morning,Eat breakfast,normal,0,2025-02-14 06:30:25,2025-02-14 06:37:46,441
2025-02-14,morning,Wash dishes,normal,0,2025-02-14 06:37:46,2025-02-14 06:45:25,458
2025-02-14,morning,Bathe,normal,0,2025-02-14 06:45:25,2025-02-14 06:52:41,436
2025-02-14,morning,Leave home,normal,0,2025-02-14 06:52:41,2025-02-14 06:53:05,23
2025-02-14,noon,Enter home,normal,0,2025-02-14 12:00:00,2025-02-14 12:00:14,14
2025-02-14,noon,Cook lunch,normal,0,2025-02-14 12:00:14,2025-02-14 12:05:57,343
2025-02-14,noon,Eat lunch,normal,0,2025-02-14 12:05:57,2025-02-14 12:12:11,373
2025-02-14,noon,Wash dishes,normal,0,2025-02-14 12:12:11,2025-02-14 12:20:25,494
2025-02-14,noon,Go to toilet,normal,0,2025-02-14 12:20:25,2025-02-14 12:21:51,86
2025-02-14,noon,Leave home,normal,0,2025-02-14 12:21:51,2025-02-14 12:22:16,24
2025-02-14,evening,Enter home,normal,0,2025-02-14 19:00:00,2025-02-14 19:00:14,14
2025-02-14,evening,Cook dinner,normal,0,2025-02-14 19:00:14,2025-02-14 19:08:48,514
2025-02-14,evening,Eat dinner,normal,0,2025-02-14 19:08:48,2025-02-14 19:18:39,590
2025-02-14,evening,Wash dishes,normal,0,2025-02-14 19:18:39,2025-02-14 19:29:04,624
2025-02-14,evening,Read,normal,0,2025-02-14 19:29:04,2025-02-14 19:40:05,661
2025-02-14,evening,Watch TV,normal,0,2025-02-14 19:40:05,2025-02-14 19:57:55,1069
2025-02-14,evening,Watch TV,normal,0,2025-02-14 19:57:55,2025-02-14 20:15:46,1071
2025-02-14,evening,Read,normal,0,2025-02-14 20:15:46,2025-02-14 20:24:51,544
2025-02-14,evening,Bathe,normal,0,2025-02-14 20:24:51,2025-02-14 20:32:28,457
2025-02-14,evening,Go to toilet,normal,0,2025-02-14 20:32:28,2025-02-14 20:34:10,101
2025-02-14,evening,Read,normal,0,2025-02-14 20:34:10,2025-02-14 20:45:59,708
2025-02-14,evening,Take medication,normal,0,2025-02-14 20:45:59,2025-02-14 20:46:48,49
2025-02-14,evening,Sleep,normal,0,2025-02-14 20:46:48,2025-02-14 21:23:46,2217
2025-02-14,evening,Fall,fall,1,2025-02-14 22:00:00,2025-02-14 22:37:20,2240
2025-02-15,morning,Sleep in Bed,normal,0,2025-02-15 06:00:00,2025-02-15 06:17:53,1073
2025-02-15,morning,Take medication,normal,0,2025-02-15 06:17:53,2025-02-15 06:18:31,38
2025-02-15,morning,Go to toilet,normal,0,2025-02-15 06:18:31,2025-02-15 06:20:33,121
2025-02-15,morning,Go to toilet,normal,0,2025-02-15 06:20:33,2025-02-15 06:22:07,94
2025-02-15,morning,Dress,normal,0,2025-02-15 06:22:07,2025-02-15 06:23:53,106
2025-02-15,morning,Go to toilet,normal,0,2025-02-15 06:23:53,2025-02-15 06:25:59,125
2025-02-15,morning,Cook breakfast,normal,0,2025-02-15 06:25:59,2025-02-15 06:31:28,329
2025-02-15,morning,Eat breakfast,normal,0,2025-02-15 06:31:28,2025-02-15 06:38:28,419
2025-02-15,morning,Wash dishes,normal,0,2025-02-15 06:38:28,2025-02-15 06:47:15,526
2025-02-15,morning,Bathe,normal,0,2025-02-15 06:47:15,2025-02-15 06:53:47,392
2025-02-15,morning,Leave home,normal,0,2025-02-15 06:53:47,2025-02-15 06:54:11,23
2025-02-15,morning,Go to toilet,normal,0,2025-02-15 06:54:11,2025-02-15 06:55:51,99
2025-02-15,noon,Enter home,normal,0,2025-02-15 12:00:00,2025-02-15 12:00:26,26
2025-02-15,noon,Go to toilet,normal,0,2025-02-15 12:00:26,2025-02-15 12:02:02,96
2025-02-15,noon,Cook lunch,normal,0,2025-02-15 12:02:02,2025-02-15 12:07:48,346
2025-02-15,noon,Eat lunch,normal,0,2025-02-15 12:07:48,2025-02-15 12:15:31,462
2025-02-15,noon,Wash dishes,normal,0,2025-02-15 12:15:31,2025-02-15 12:22:46,435
2025-02-15,noon,Go to toilet,normal,0,2025-02-15 12:22:46,2025-02-15 12:24:51,125
2025-02-15,noon,Leave home,normal,0,2025-02-15 12:24:51,2025-02-15 12:25:16,24
2025-02-15,evening,Enter home,normal,0,2025-02-15 19:00:00,2025-02-15 19:00:14,14
2025-02-15,evening,Cook dinner,normal,0,2025-02-15 19:00:14,2025-02-15 19:08:19,485
2025-02-15,evening,Eat dinner,normal,0,2025-02-15 19:08:19,2025-02-15 19:18:06,587
2025-02-15,evening,Wash dishes,normal,0,2025-02-15 19:18:06,2025-02-15 19:26:31,505
2025-02-15,evening,Watch TV,normal,0,2025-02-15 19:26:31,2025-02-15 19:44:29,1077
2025-02-15,evening,Read,normal,0,2025-02-15 19:44:29,2025-02-15 19:53:11,522
2025-02-15,evening,Read,normal,0,2025-02-15 19:53:11,2025-02-15 20:03:07,596
2025-02-15,evening,Bathe,normal,0,2025-02-15 20:03:07,2025-02-15 20:10:20,432
2025-02-15,evening,Go to toilet,normal,0,2025-02-15 20:10:20,2025-02-15 20:12:12,112
2025-02-15,evening,Late medication,late_medication,1,2025-02-15 22:12:12,2025-02-15 22:12:52,40
2025-02-15,evening,Sleep,normal,0,2025-02-15 22:12:52,2025-02-15 22:40:53,1680
2025-02-16,morning,Sleep in Bed,normal,0,2025-02-16 06:00:00,2025-02-16 06:16:51,1011
2025-02-16,morning,Take medication,normal,0,2025-02-16 06:16:51,2025-02-16 06:17:30,38
2025-02-16,morning,Go to toilet,normal,0,2025-02-16 06:17:30,2025-02-16 06:19:09,99
2025-02-16,morning,Dress,normal,0,2025-02-16 06:19:09,2025-02-16 06:21:01,111
2025-02-16,morning,Cook breakfast,normal,0,2025-02-16 06:21:01,2025-02-16 06:26:14,312
2025-02-16,morning,Eat breakfast,normal,0,2025-02-16 06:26:14,2025-02-16 06:31:38,324
2025-02-16,morning,Wash dishes,normal,0,2025-02-16 06:31:38,2025-02-16 06:42:00,621
2025-02-16,morning,Bathe,normal,0,2025-02-16 06:42:00,2025-02-16 06:47:57,357
2025-02-16,morning,Leave home,normal,0,2025-02-16 06:47:57,2025-02-16 06:48:21,23
2025-02-16,noon,Enter home,normal,0,2025-02-16 12:00:00,2025-02-16 12:00:14,14
2025-02-16,noon,Cook lunch,normal,0,2025-02-16 12:00:14,2025-02-16 12:06:25,371
2025-02-16,noon,Eat lunch,normal,0,2025-02-16 12:06:25,2025-02-16 12:12:48,382
2025-02-16,noon,Wash dishes,normal,0,2025-02-16 12:12:48,2025-02-16 12:21:21,513
2025-02-16,noon,Go to toilet,normal,0,2025-02-16 12:21:21,2025-02-16 12:23:05,104
2025-02-16,noon,Leave home,normal,0,2025-02-16 12:23:05,2025-02-16 12:23:30,24
2025-02-16,evening,Enter home,normal,0,2025-02-16 19:00:00,2025-02-16 19:00:14,14
2025-02-16,evening,Cook dinner,normal,0,2025-02-16 19:00:14,2025-02-16 19:09:19,545
2025-02-16,evening,Eat dinner,normal,0,2025-02-16 19:09:19,2025-02-16 19:16:41,441
2025-02-16,evening,Read,normal,0,2025-02-16 19:16:41,2025-02-16 19:28:49,727
2025-02-16,evening,Wash dishes,normal,0,2025-02-16 19:28:49,2025-02-16 19:38:31,581
2025-02-16,evening,Watch TV,normal,0,2025-02-16 19:38:31,2025-02-16 19:59:03,1231
2025-02-16,evening,Read,normal,0,2025-02-16 19:59:03,2025-02-16 20:09:51,648
2025-02-16,evening,Go to toilet,normal,0,2025-02-16 20:09:51,2025-02-16 20:11:58,126
2025-02-16,evening,Late medication,late_medication,1,2025-02-16 22:11:58,2025-02-16 22:12:38,40
2025-02-16,evening,Sleep,normal,0,2025-02-16 22:12:38,2025-02-16 22:52:44,2406
2025-02-16,evening,Prolonged inactivity,prolonged_inactivity,1,2025-02-16 22:00:00,2025-02-16 23:45:04,6304
2025-02-17,morning,Sleep in Bed,normal,0,2025-02-17 06:00:00,2025-02-17 06:19:26,1166
2025-02-17,morning,Take medication,normal,0,2025-02-17 06:19:26,2025-02-17 06:20:07,40
2025-02-17,morning,Go to toilet,normal,0,2025-02-17 06:20:07,2025-02-17 06:22:16,129
2025-02-17,morning,Dress,normal,0,2025-02-17 06:22:16,2025-02-17 06:24:37,140
2025-02-17,morning,Cook breakfast,normal,0,2025-02-17 06:24:37,2025-02-17 06:30:18,340
2025-02-17,morning,Eat breakfast,normal,0,2025-02-17 06:30:18,2025-02-17 06:37:03,405
2025-02-17,morning,Wash dishes,normal,0,2025-02-17 06:37:03,2025-02-17 06:47:03,599
2025-02-17,morning,Go to toilet,normal,0,2025-02-17 06:47:03,2025-02-17 06:49:08,125
2025-02-17,morning,Bathe,normal,0,2025-02-17 06:49:08,2025-02-17 06:57:00,472
2025-02-17,morning,Leave home,normal,0,2025-02-17 06:57:00,2025-02-17 06:57:24,23
2025-02-17,noon,Enter home,normal,0,2025-02-17 12:00:00,2025-02-17 12:00:14,14
2025-02-17,noon,Cook lunch,normal,0,2025-02-17 12:00:14,2025-02-17 12:06:28,374
2025-02-17,noon,Eat lunch,normal,0,2025-02-17 12:06:28,2025-02-17 12:12:18,349
2025-02-17,noon,Wash dishes,normal,0,2025-02-17 12:12:18,2025-02-17 12:19:50,451
2025-02-17,noon,Go to toilet,normal,0,2025-02-17 12:19:50,2025-02-17 12:21:42,112
2025-02-17,noon,Go to toilet,normal,0,2025-02-17 12:21:42,2025-02-17 12:23:28,106
2025-02-17,noon,Leave home,normal,0,2025-02-17 12:23:28,2025-02-17 12:23:53,24
2025-02-17,evening,Enter home,normal,0,2025-02-17 19:00:00,2025-02-17 19:00:14,14
2025-02-17,evening,Cook dinner,normal,0,2025-02-17 19:00:14,2025-02-17 19:07:56,462
2025-02-17,evening,Eat dinner,normal,0,2025-02-17 19:07:56,2025-02-17 19:17:04,547
2025-02-17,evening,Wash dishes,normal,0,2025-02-17 19:17:04,2025-02-17 19:25:37,512
2025-02-17,evening,Watch TV,normal,0,2025-02-17 19:25:37,2025-02-17 19:40:39,902
2025-02-17,evening,Read,normal,0,2025-02-17 19:40:39,2025-02-17 19:49:08,508
2025-02-17,evening,Go to toilet,normal,0,2025-02-17 19:49:08,2025-02-17 19:51:16,128
2025-02-17,evening,Bathe,normal,0,2025-02-17 19:51:16,2025-02-17 19:57:16,359
2025-02-17,evening,Go to toilet,normal,0,2025-02-17 19:57:16,2025-02-17 19:59:08,112
2025-02-17,evening,Watch TV,normal,0,2025-02-17 19:59:08,2025-02-17 20:16:45,1057
2025-02-17,evening,Take medication,normal,0,2025-02-17 20:16:45,2025-02-17 20:17:32,47
2025-02-17,evening,Sleep,normal,0,2025-02-17 20:17:32,2025-02-17 20:49:48,1936
2025-02-18,morning,Sleep in Bed,normal,0,2025-02-18 06:00:00,2025-02-18 06:16:39,999
2025-02-18,morning,Take medication,normal,0,2025-02-18 06:16:39,2025-02-18 06:17:22,43
2025-02-18,morning,Go to toilet,normal,0,2025-02-18 06:17:22,2025-02-18 06:19:18,115
2025-02-18,morning,Dress,normal,0,2025-02-18 06:19:18,2025-02-18 06:21:13,114
2025-02-18,morning,Eat breakfast,normal,0,2025-02-18 06:21:13,2025-02-18 06:26:54,341
2025-02-18,morning,Wash dishes,normal,0,2025-02-18 06:26:54,2025-02-18 06:34:33,459
2025-02-18,morning,Bathe,normal,0,2025-02-18 06:34:33,2025-02-18 06:41:12,398
2025-02-18,morning,Leave home,normal,0,2025-02-18 06:41:12,2025-02-18 06:41:35,23
2025-02-18,morning,Go to toilet,normal,0,2025-02-18 06:41:35,2025-02-18 06:43:18,102
2025-02-18,noon,Enter home,normal,0,2025-02-18 12:00:00,2025-02-18 12:00:26,26
2025-02-18,noon,Go to toilet,normal,0,2025-02-18 12:00:26,2025-02-18 12:02:00,94
2025-02-18,noon,Cook lunch,normal,0,2025-02-18 12:02:00,2025-02-18 12:08:03,362
2025-02-18,noon,Eat lunch,normal,0,2025-02-18 12:08:03,2025-02-18 12:16:26,503
2025-02-18,noon,Wash dishes,normal,0,2025-02-18 12:16:26,2025-02-18 12:25:34,548
2025-02-18,noon,Go to toilet,normal,0,2025-02-18 12:25:34,2025-02-18 12:27:35,120
2025-02-18,noon,Leave home,normal,0,2025-02-18 12:27:35,2025-02-18 12:27:59,24
2025-02-18,evening,Enter home,normal,0,2025-02-18 19:00:00,2025-02-18 19:00:14,14
2025-02-18,evening,Cook dinner,normal,0,2025-02-18 19:00:14,2025-02-18 19:10:10,596
2025-02-18,evening,Eat dinner,normal,0,2025-02-18 19:10:10,2025-02-18 19:20:03,593
2025-02-18,evening,Read,normal,0,2025-02-18 19:20:03,2025-02-18 19:32:18,735
2025-02-18,evening,Wash dishes,normal,0,2025-02-18 19:32:18,2025-02-18 19:40:30,491
2025-02-18,evening,Watch TV,normal,0,2025-02-18 19:40:30,2025-02-18 19:59:30,1139
2025-02-18,evening,Read,normal,0,2025-02-18 19:59:30,2025-02-18 20:11:08,698
2025-02-18,evening,Bathe,normal,0,2025-02-18 20:11:08,2025-02-18 20:17:59,411
2025-02-18,evening,Go to toilet,normal,0,2025-02-18 20:17:59,2025-02-18 20:19:31,91
2025-02-18,evening,Go to toilet,normal,0,2025-02-18 20:19:31,2025-02-18 20:21:02,91
2025-02-18,evening,Take medication,normal,0,2025-02-18 20:21:02,2025-02-18 20:21:51,48
2025-02-18,evening,Sleep,normal,0,2025-02-18 20:21:51,2025-02-18 21:02:25,2434
2025-02-19,morning,Sleep in Bed,normal,0,2025-02-19 07:00:00,2025-02-19 07:23:06,1386
2025-02-19,morning,Take medication,normal,0,2025-02-19 07:23:06,2025-02-19 07:23:47,40
2025-02-19,morning,Go to toilet,normal,0,2025-02-19 07:23:47,2025-02-19 07:25:39,112
2025-02-19,morning,Dress,normal,0,2025-02-19 07:25:39,2025-02-19 07:27:44,125
2025-02-19,morning,Go to toilet,normal,0,2025-02-19 07:27:44,2025-02-19 07:29:35,111
2025-02-19,morning,Cook breakfast,normal,0,2025-02-19 07:29:35,2025-02-19 07:36:12,397
2025-02-19,morning,Eat breakfast,normal,0,2025-02-19 07:36:12,2025-02-19 07:44:34,501
2025-02-19,morning,Wash dishes,normal,0,2025-02-19 07:44:34,2025-02-19 07:55:11,637
2025-02-19,morning,Bathe,normal,0,2025-02-19 07:55:11,2025-02-19 08:04:07,535
2025-02-19,morning,Leave home,normal,0,2025-02-19 08:04:07,2025-02-19 08:04:30,23
2025-02-19,noon,Enter home,normal,0,2025-02-19 12:00:00,2025-02-19 12:00:14,14
2025-02-19,noon,Cook lunch,normal,0,2025-02-19 12:00:14,2025-02-19 12:06:37,383
2025-02-19,noon,Eat lunch,normal,0,2025-02-19 12:06:37,2025-02-19 12:14:09,452
2025-02-19,noon,Wash dishes,normal,0,2025-02-19 12:14:09,2025-02-19 12:25:48,698
2025-02-19,noon,Go to toilet,normal,0,2025-02-19 12:25:48,2025-02-19 12:27:48,120
2025-02-19,noon,Leave home,normal,0,2025-02-19 12:27:48,2025-02-19 12:28:12,24
2025-02-19,evening,Enter home,normal,0,2025-02-19 18:00:00,2025-02-19 18:00:14,14
2025-02-19,evening,Read,normal,0,2025-02-19 18:00:14,2025-02-19 18:14:49,875
2025-02-19,evening,Cook dinner,normal,0,2025-02-19 18:14:49,2025-02-19 18:24:36,587
2025-02-19,evening,Eat dinner,normal,0,2025-02-19 18:24:36,2025-02-19 18:34:24,587
2025-02-19,evening,Wash dishes,normal,0,2025-02-19 18:34:24,2025-02-19 18:43:24,540
2025-02-19,evening,Go to toilet,normal,0,2025-02-19 18:43:24,2025-02-19 18:45:05,100
2025-02-19,evening,Watch TV,normal,0,2025-02-19 18:45:05,2025-02-19 19:07:13,1327
2025-02-19,evening,Read,normal,0,2025-02-19 19:07:13,2025-02-19 19:20:49,816
2025-02-19,evening,Bathe,normal,0,2025-02-19 19:20:49,2025-02-19 19:27:41,411
2025-02-19,evening,Go to toilet,normal,0,2025-02-19 19:27:41,2025-02-19 19:29:52,131
2025-02-19,evening,Take medication,normal,0,2025-02-19 19:29:52,2025-02-19 19:30:38,45
2025-02-19,evening,Sleep,normal,0,2025-02-19 19:30:38,2025-02-19 20:06:08,2130
2025-02-20,morning,Sleep in Bed,normal,0,2025-02-20 08:00:00,2025-02-20 08:22:04,1324
2025-02-20,morning,Take medication,normal,0,2025-02-20 08:22:04,2025-02-20 08:22:49,45
2025-02-20,morning,Go to toilet,normal,0,2025-02-20 08:22:49,2025-02-20 08:25:20,150
2025-02-20,morning,Dress,normal,0,2025-02-20 08:25:20,2025-02-20 08:28:11,171
2025-02-20,morning,Cook breakfast,normal,0,2025-02-20 08:28:11,2025-02-20 08:35:33,442
2025-02-20,morning,Eat breakfast,normal,0,2025-02-20 08:35:33,2025-02-20 08:45:03,569
2025-02-20,morning,Wash dishes,normal,0,2025-02-20 08:45:03,2025-02-20 08:58:15,791
2025-02-20,morning,Bathe,normal,0,2025-02-20 08:58:15,2025-02-20 09:08:10,595
2025-02-20,morning,Leave home,normal,0,2025-02-20 09:08:10,2025-02-20 09:08:34,23
2025-02-20,noon,Enter home,normal,0,2025-02-20 13:00:00,2025-02-20 13:00:14,14
2025-02-20,noon,Cook lunch,normal,0,2025-02-20 13:00:14,2025-02-20 13:09:25,551
2025-02-20,noon,Go to toilet,normal,0,2025-02-20 13:09:25,2025-02-20 13:12:01,155
2025-02-20,noon,Leave home,normal,0,2025-02-20 13:12:01,2025-02-20 13:12:25,24
2025-02-20,noon,Go to toilet,normal,0,2025-02-20 13:12:25,2025-02-20 13:15:43,197
2025-02-20,evening,Enter home,normal,0,2025-02-20 18:00:00,2025-02-20 18:00:26,26
2025-02-20,evening,Cook dinner,normal,0,2025-02-20 18:00:26,2025-02-20 18:14:44,857
2025-02-20,evening,Eat dinner,normal,0,2025-02-20 18:14:44,2025-02-20 18:27:46,782
2025-02-20,evening,Wash dishes,normal,0,2025-02-20 18:27:46,2025-02-20 18:43:25,939
2025-02-20,evening,Watch TV,normal,0,2025-02-20 18:43:25,2025-02-20 19:05:01,1295
2025-02-20,evening,Read,normal,0,2025-02-20 19:05:01,2025-02-20 19:19:26,864
2025-02-20,evening,Bathe,normal,0,2025-02-20 19:19:26,2025-02-20 19:31:16,710
2025-02-20,evening,Go to toilet,normal,0,2025-02-20 19:31:16,2025-02-20 19:33:42,146
2025-02-20,evening,Take medication,normal,0,2025-02-20 19:33:42,2025-02-20 19:34:46,63
2025-02-20,evening,Sleep,normal,0,2025-02-20 19:34:46,2025-02-20 20:26:51,3124
2025-02-20,evening,Fall,fall,1,2025-02-20 22:00:00,2025-02-20 22:55:17,3317
2025-02-21,morning,Sleep in Bed,normal,0,2025-02-21 08:00:00,2025-02-21 08:22:45,1365
2025-02-21,morning,Take medication,normal,0,2025-02-21 08:22:45,2025-02-21 08:23:37,52
2025-02-21,morning,Go to toilet,normal,0,2025-02-21 08:23:37,2025-02-21 08:26:14,156
2025-02-21,morning,Dress,normal,0,2025-02-21 08:26:14,2025-02-21 08:29:13,178
2025-02-21,morning,Cook breakfast,normal,0,2025-02-21 08:29:13,2025-02-21 08:37:29,496
2025-02-21,morning,Eat breakfast,normal,0,2025-02-21 08:37:29,2025-02-21 08:46:48,558
2025-02-21,morning,Wash dishes,normal,0,2025-02-21 08:46:48,2025-02-21 09:01:14,865
2025-02-21,morning,Bathe,normal,0,2025-02-21 09:01:14,2025-02-21 09:12:29,675
2025-02-21,morning,Leave home,normal,0,2025-02-21 09:12:29,2025-02-21 09:12:53,23
2025-02-21,noon,Enter home,normal,0,2025-02-21 13:00:00,2025-02-21 13:00:14,14
2025-02-21,noon,Cook lunch,normal,0,2025-02-21 13:00:14,2025-02-21 13:08:08,474
2025-02-21,noon,Eat lunch,normal,0,2025-02-21 13:08:08,2025-02-21 13:19:35,686
2025-02-21,noon,Wash dishes,normal,0,2025-02-21 13:19:35,2025-02-21 13:35:00,924
2025-02-21,noon,Go to toilet,normal,0,2025-02-21 13:35:00,2025-02-21 13:37:39,159
2025-02-21,noon,Leave home,normal,0,2025-02-21 13:37:39,2025-02-21 13:38:04,24
2025-02-21,evening,Enter home,normal,0,2025-02-21 18:00:00,2025-02-21 18:00:14,14
2025-02-21,evening,Cook dinner,normal,0,2025-02-21 18:00:14,2025-02-21 18:12:21,727
2025-02-21,evening,Eat dinner,normal,0,2025-02-21 18:12:21,2025-02-21 18:26:34,853
2025-02-21,evening,Watch TV,normal,0,2025-02-21 18:26:34,2025-02-21 18:55:42,1747
2025-02-21,evening,Read,normal,0,2025-02-21 18:55:42,2025-02-21 19:08:52,789
