timestamp,sensor_id,type,room,value,activity,class
2025-01-03 13:00:00,contact_front_door,Magnetic,entrance,OPEN,Enter home,normal
2025-01-03 13:00:06,floor_outside,Zone,outside,OFF,Enter home,normal
2025-01-03 13:00:06,floor_entrance,Zone,entrance,ON,Enter home,normal
2025-01-03 13:00:08,contact_front_door,Magnetic,entrance,CLOSED,Enter home,normal
2025-01-03 13:00:18,floor_entrance,Zone,entrance,OFF,Cook lunch,normal
2025-01-03 13:00:18,floor_bedroom,Zone,bedroom,ON,Cook lunch,normal
2025-01-03 13:00:23,floor_bedroom,Zone,bedroom,OFF,Cook lunch,normal
2025-01-03 13:00:23,floor_kitchen,Zone,kitchen,ON,Cook lunch,normal
2025-01-03 13:00:24,contact_fridge,Magnetic,kitchen,OPEN,Cook lunch,normal
2025-01-03 13:00:52,contact_fridge,Magnetic,kitchen,CLOSED,Cook lunch,normal
2025-01-03 13:01:00,power_microwave,Power,kitchen,ON,Cook lunch,normal
2025-01-03 13:03:46,power_microwave,Power,kitchen,OFF,Cook lunch,normal
2025-01-03 13:03:53,power_stove,Power,kitchen,ON,Cook lunch,normal
2025-01-03 13:07:45,power_stove,Power,kitchen,OFF,Cook lunch,normal
2025-01-03 13:07:53,floor_kitchen,Zone,kitchen,OFF,Go to toilet,normal
2025-01-03 13:07:53,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-01-03 13:10:38,floor_bathroom,Zone,bathroom,OFF,Eat lunch,normal
2025-01-03 13:10:38,floor_dining_room,Zone,dining_room,ON,Eat lunch,normal
2025-01-03 13:22:00,floor_dining_room,Zone,dining_room,OFF,Wash dishes,normal
2025-01-03 13:22:00,floor_bedroom,Zone,bedroom,ON,Wash dishes,normal
2025-01-03 13:22:02,floor_bedroom,Zone,bedroom,OFF,Wash dishes,normal
2025-01-03 13:22:02,floor_kitchen,Zone,kitchen,ON,Wash dishes,normal
2025-01-03 13:22:06,power_dishwasher,Power,kitchen,ON,Wash dishes,normal
2025-01-03 13:35:49,power_dishwasher,Power,kitchen,OFF,Wash dishes,normal
2025-01-03 13:35:57,floor_kitchen,Zone,kitchen,OFF,Go to toilet,normal
2025-01-03 13:35:57,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-01-03 13:38:21,floor_bathroom,Zone,bathroom,OFF,Leave home,normal
2025-01-03 13:38:21,floor_dining_room,Zone,dining_room,ON,Leave home,normal
2025-01-03 13:38:24,floor_dining_room,Zone,dining_room,OFF,Leave home,normal
2025-01-03 13:38:24,floor_bedroom,Zone,bedroom,ON,Leave home,normal
2025-01-03 13:38:27,floor_bedroom,Zone,bedroom,OFF,Leave home,normal
2025-01-03 13:38:27,floor_entrance,Zone,entrance,ON,Leave home,normal
2025-01-03 13:38:28,contact_front_door,Magnetic,entrance,OPEN,Leave home,normal
2025-01-03 13:38:35,floor_entrance,Zone,entrance,OFF,Leave home,normal
2025-01-03 13:38:35,floor_outside,Zone,outside,ON,Leave home,normal
2025-01-03 13:38:36,contact_front_door,Magnetic,entrance,CLOSED,Leave home,normal
2025-01-03 18:00:00,contact_front_door,Magnetic,entrance,OPEN,Enter home,normal
2025-01-03 18:00:06,floor_outside,Zone,outside,OFF,Enter home,normal
2025-01-03 18:00:06,floor_entrance,Zone,entrance,ON,Enter home,normal
2025-01-03 18:00:08,contact_front_door,Magnetic,entrance,CLOSED,Enter home,normal
2025-01-03 18:00:15,floor_entrance,Zone,entrance,OFF,Watch TV,normal
2025-01-03 18:00:15,floor_livingroom,Zone,livingroom,ON,Watch TV,normal
2025-01-03 18:00:18,pressure_sofa,Pressure,livingroom,ON,Watch TV,normal
2025-01-03 18:00:24,power_tv,Power,livingroom,ON,Watch TV,normal
2025-01-03 18:22:56,power_tv,Power,livingroom,OFF,Watch TV,normal
2025-01-03 18:23:02,pressure_sofa,Pressure,livingroom,OFF,Watch TV,normal
2025-01-03 18:23:15,floor_livingroom,Zone,livingroom,OFF,Cook dinner,normal
2025-01-03 18:23:15,floor_entrance,Zone,entrance,ON,Cook dinner,normal
2025-01-03 18:23:16,floor_entrance,Zone,entrance,OFF,Cook dinner,normal
2025-01-03 18:23:16,floor_bedroom,Zone,bedroom,ON,Cook dinner,normal
2025-01-03 18:23:21,floor_bedroom,Zone,bedroom,OFF,Cook dinner,normal
2025-01-03 18:23:21,floor_kitchen,Zone,kitchen,ON,Cook dinner,normal
2025-01-03 18:23:22,contact_fridge,Magnetic,kitchen,OPEN,Cook dinner,normal
2025-01-03 18:23:54,contact_fridge,Magnetic,kitchen,CLOSED,Cook dinner,normal
2025-01-03 18:24:02,power_oven,Power,kitchen,ON,Cook dinner,normal
2025-01-03 18:30:17,power_oven,Power,kitchen,OFF,Cook dinner,normal
2025-01-03 18:30:24,power_stove,Power,kitchen,ON,Cook dinner,normal
2025-01-03 18:36:01,power_stove,Power,kitchen,OFF,Cook dinner,normal
2025-01-03 18:36:10,floor_kitchen,Zone,kitchen,OFF,Eat dinner,normal
2025-01-03 18:36:10,floor_bedroom,Zone,bedroom,ON,Eat dinner,normal
2025-01-03 18:36:12,floor_bedroom,Zone,bedroom,OFF,Eat dinner,normal
2025-01-03 18:36:12,floor_dining_room,Zone,dining_room,ON,Eat dinner,normal
2025-01-03 18:47:43,floor_dining_room,Zone,dining_room,OFF,Wash dishes,normal
2025-01-03 18:47:43,floor_bedroom,Zone,bedroom,ON,Wash dishes,normal
2025-01-03 18:47:45,floor_bedroom,Zone,bedroom,OFF,Wash dishes,normal
2025-01-03 18:47:45,floor_kitchen,Zone,kitchen,ON,Wash dishes,normal
2025-01-03 18:47:49,power_dishwasher,Power,kitchen,ON,Wash dishes,normal
2025-01-03 18:58:20,power_dishwasher,Power,kitchen,OFF,Wash dishes,normal
2025-01-03 18:58:29,floor_kitchen,Zone,kitchen,OFF,Watch TV,normal
2025-01-03 18:58:29,floor_bedroom,Zone,bedroom,ON,Watch TV,normal
2025-01-03 18:58:34,floor_bedroom,Zone,bedroom,OFF,Watch TV,normal
2025-01-03 18:58:34,floor_entrance,Zone,entrance,ON,Watch TV,normal
2025-01-03 18:58:36,floor_entrance,Zone,entrance,OFF,Watch TV,normal
2025-01-03 18:58:36,floor_livingroom,Zone,livingroom,ON,Watch TV,normal
2025-01-03 18:58:39,pressure_sofa,Pressure,livingroom,ON,Watch TV,normal
2025-01-03 18:58:45,power_tv,Power,livingroom,ON,Watch TV,normal
2025-01-03 19:22:06,power_tv,Power,livingroom,OFF,Watch TV,normal
2025-01-03 19:22:12,pressure_sofa,Pressure,livingroom,OFF,Watch TV,normal
2025-01-03 19:22:18,light_livingroom,Light,livingroom,ON,Read,normal
2025-01-03 19:22:22,pressure_sofa,Pressure,livingroom,ON,Read,normal
2025-01-03 19:35:28,pressure_sofa,Pressure,livingroom,OFF,Read,normal
2025-01-03 19:35:34,light_livingroom,Light,livingroom,OFF,Read,normal
2025-01-03 19:35:39,floor_livingroom,Zone,livingroom,OFF,Bathe,normal
2025-01-03 19:35:39,floor_dining_room,Zone,dining_room,ON,Bathe,normal
2025-01-03 19:35:43,floor_dining_room,Zone,dining_room,OFF,Bathe,normal
2025-01-03 19:35:43,floor_bathroom,Zone,bathroom,ON,Bathe,normal
2025-01-03 19:35:45,light_bathroom,Light,bathroom,ON,Bathe,normal
2025-01-03 19:48:02,light_bathroom,Light,bathroom,OFF,Bathe,normal
2025-01-03 19:53:29,floor_bathroom,Zone,bathroom,OFF,Missed medication,missed_medication
2025-01-03 19:53:29,floor_dining_room,Zone,dining_room,ON,Missed medication,missed_medication
2025-01-03 19:53:32,floor_dining_room,Zone,dining_room,OFF,Missed medication,missed_medication
2025-01-03 19:53:32,floor_bedroom,Zone,bedroom,ON,Missed medication,missed_medication
2025-01-03 19:54:42,pressure_bed,Pressure,bedroom,ON,Sleep,normal
2025-01-03 20:45:09,pressure_bed,Pressure,bedroom,OFF,Sleep,normal
2025-01-03 22:00:02,floor_bedroom,Zone,bedroom,OFF,Fall,fall
2025-01-03 22:00:02,floor_dining_room,Zone,dining_room,ON,Fall,fall
2025-01-03 22:00:05,floor_dining_room,Zone,dining_room,OFF,Fall,fall
2025-01-03 22:00:05,floor_bathroom,Zone,bathroom,ON,Fall,fall
2025-01-04 07:00:02,floor_bathroom,Zone,bathroom,OFF,Sleep in Bed,normal
2025-01-04 07:00:02,floor_dining_room,Zone,dining_room,ON,Sleep in Bed,normal
2025-01-04 07:00:05,floor_dining_room,Zone,dining_room,OFF,Sleep in Bed,normal
2025-01-04 07:00:05,floor_bedroom,Zone,bedroom,ON,Sleep in Bed,normal
2025-01-04 07:00:06,pressure_bed,Pressure,bedroom,ON,Sleep in Bed,normal
2025-01-04 07:18:47,pressure_bed,Pressure,bedroom,OFF,Sleep in Bed,normal
2025-01-04 07:18:55,contact_medication,Magnetic,bedroom,OPEN,Take medication,normal
2025-01-04 07:19:29,contact_medication,Magnetic,bedroom,CLOSED,Take medication,normal
2025-01-04 07:19:37,floor_bedroom,Zone,bedroom,OFF,Go to toilet,normal
2025-01-04 07:19:37,floor_dining_room,Zone,dining_room,ON,Go to toilet,normal
2025-01-04 07:19:40,floor_dining_room,Zone,dining_room,OFF,Go to toilet,normal
2025-01-04 07:19:40,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-01-04 07:23:02,floor_bathroom,Zone,bathroom,OFF,Dress,normal
2025-01-04 07:23:02,floor_dining_room,Zone,dining_room,ON,Dress,normal
2025-01-04 07:23:05,floor_dining_room,Zone,dining_room,OFF,Dress,normal
2025-01-04 07:23:05,floor_bedroom,Zone,bedroom,ON,Dress,normal
2025-01-04 07:23:07,contact_wardrobe,Magnetic,bedroom,OPEN,Dress,normal
2025-01-04 07:25:10,contact_wardrobe,Magnetic,bedroom,CLOSED,Dress,normal
2025-01-04 07:25:20,floor_bedroom,Zone,bedroom,OFF,Cook breakfast,normal
2025-01-04 07:25:20,floor_kitchen,Zone,kitchen,ON,Cook breakfast,normal
2025-01-04 07:25:22,contact_fridge,Magnetic,kitchen,OPEN,Cook breakfast,normal
2025-01-04 07:25:51,contact_fridge,Magnetic,kitchen,CLOSED,Cook breakfast,normal
2025-01-04 07:25:59,power_kettle,Power,kitchen,ON,Cook breakfast,normal
2025-01-04 07:28:19,power_kettle,Power,kitchen,OFF,Cook breakfast,normal
2025-01-04 07:28:26,power_stove,Power,kitchen,ON,Cook breakfast,normal
2025-01-04 07:31:08,power_stove,Power,kitchen,OFF,Cook breakfast,normal
2025-01-04 07:31:17,floor_kitchen,Zone,kitchen,OFF,Eat breakfast,normal
2025-01-04 07:31:17,floor_bedroom,Zone,bedroom,ON,Eat breakfast,normal
2025-01-04 07:31:19,floor_bedroom,Zone,bedroom,OFF,Eat breakfast,normal
2025-01-04 07:31:19,floor_dining_room,Zone,dining_room,ON,Eat breakfast,normal
2025-01-04 07:37:37,floor_dining_room,Zone,dining_room,OFF,Wash dishes,normal
2025-01-04 07:37:37,floor_bedroom,Zone,bedroom,ON,Wash dishes,normal
2025-01-04 07:37:40,floor_bedroom,Zone,bedroom,OFF,Wash dishes,normal
2025-01-04 07:37:40,floor_kitchen,Zone,kitchen,ON,Wash dishes,normal
2025-01-04 07:37:43,power_dishwasher,Power,kitchen,ON,Wash dishes,normal
2025-01-04 07:49:43,power_dishwasher,Power,kitchen,OFF,Wash dishes,normal
2025-01-04 07:49:51,floor_kitchen,Zone,kitchen,OFF,Bathe,normal
2025-01-04 07:49:51,floor_bathroom,Zone,bathroom,ON,Bathe,normal
2025-01-04 07:49:52,light_bathroom,Light,bathroom,ON,Bathe,normal
2025-01-04 07:58:27,light_bathroom,Light,bathroom,OFF,Bathe,normal
2025-01-04 07:58:32,floor_bathroom,Zone,bathroom,OFF,Leave home,normal
2025-01-04 07:58:32,floor_dining_room,Zone,dining_room,ON,Leave home,normal
2025-01-04 07:58:36,floor_dining_room,Zone,dining_room,OFF,Leave home,normal
2025-01-04 07:58:36,floor_bedroom,Zone,bedroom,ON,Leave home,normal
2025-01-04 07:58:39,floor_bedroom,Zone,bedroom,OFF,Leave home,normal
2025-01-04 07:58:39,floor_entrance,Zone,entrance,ON,Leave home,normal
2025-01-04 07:58:40,contact_front_door,Magnetic,entrance,OPEN,Leave home,normal
2025-01-04 07:58:47,floor_entrance,Zone,entrance,OFF,Leave home,normal
2025-01-04 07:58:47,floor_outside,Zone,outside,ON,Leave home,normal
2025-01-04 07:58:48,contact_front_door,Magnetic,entrance,CLOSED,Leave home,normal
2025-01-04 12:00:00,contact_front_door,Magnetic,entrance,OPEN,Enter home,normal
2025-01-04 12:00:06,floor_outside,Zone,outside,OFF,Enter home,normal
2025-01-04 12:00:06,floor_entrance,Zone,entrance,ON,Enter home,normal
2025-01-04 12:00:08,contact_front_door,Magnetic,entrance,CLOSED,Enter home,normal
2025-01-04 12:00:18,floor_entrance,Zone,entrance,OFF,Cook lunch,normal
2025-01-04 12:00:18,floor_bedroom,Zone,bedroom,ON,Cook lunch,normal
2025-01-04 12:00:23,floor_bedroom,Zone,bedroom,OFF,Cook lunch,normal
2025-01-04 12:00:23,floor_kitchen,Zone,kitchen,ON,Cook lunch,normal
2025-01-04 12:00:24,contact_fridge,Magnetic,kitchen,OPEN,Cook lunch,normal
2025-01-04 12:00:53,contact_fridge,Magnetic,kitchen,CLOSED,Cook lunch,normal
2025-01-04 12:01:02,power_microwave,Power,kitchen,ON,Cook lunch,normal
2025-01-04 12:03:54,power_microwave,Power,kitchen,OFF,Cook lunch,normal
2025-01-04 12:04:01,power_stove,Power,kitchen,ON,Cook lunch,normal
2025-01-04 12:06:51,power_stove,Power,kitchen,OFF,Cook lunch,normal
2025-01-04 12:07:00,floor_kitchen,Zone,kitchen,OFF,Eat lunch,normal
2025-01-04 12:07:00,floor_bedroom,Zone,bedroom,ON,Eat lunch,normal
2025-01-04 12:07:02,floor_bedroom,Zone,bedroom,OFF,Eat lunch,normal
2025-01-04 12:07:02,floor_dining_room,Zone,dining_room,ON,Eat lunch,normal
2025-01-04 12:14:20,floor_dining_room,Zone,dining_room,OFF,Wash dishes,normal
2025-01-04 12:14:20,floor_bedroom,Zone,bedroom,ON,Wash dishes,normal
2025-01-04 12:14:22,floor_bedroom,Zone,bedroom,OFF,Wash dishes,normal
2025-01-04 12:14:22,floor_kitchen,Zone,kitchen,ON,Wash dishes,normal
2025-01-04 12:14:26,power_dishwasher,Power,kitchen,ON,Wash dishes,normal
2025-01-04 12:23:15,power_dishwasher,Power,kitchen,OFF,Wash dishes,normal
2025-01-04 12:23:23,floor_kitchen,Zone,kitchen,OFF,Go to toilet,normal
2025-01-04 12:23:23,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-01-04 12:27:45,floor_bathroom,Zone,bathroom,OFF,Leave home,normal
2025-01-04 12:27:45,floor_dining_room,Zone,dining_room,ON,Leave home,normal
2025-01-04 12:27:48,floor_dining_room,Zone,dining_room,OFF,Leave home,normal
2025-01-04 12:27:48,floor_bedroom,Zone,bedroom,ON,Leave home,normal
2025-01-04 12:27:51,floor_bedroom,Zone,bedroom,OFF,Leave home,normal
2025-01-04 12:27:51,floor_entrance,Zone,entrance,ON,Leave home,normal
2025-01-04 12:27:53,contact_front_door,Magnetic,entrance,OPEN,Leave home,normal
2025-01-04 12:28:00,floor_entrance,Zone,entrance,OFF,Leave home,normal
2025-01-04 12:28:00,floor_outside,Zone,outside,ON,Leave home,normal
2025-01-04 12:28:01,contact_front_door,Magnetic,entrance,CLOSED,Leave home,normal
2025-01-04 18:00:00,contact_front_door,Magnetic,entrance,OPEN,Enter home,normal
2025-01-04 18:00:06,floor_outside,Zone,outside,OFF,Enter home,normal
2025-01-04 18:00:06,floor_entrance,Zone,entrance,ON,Enter home,normal
2025-01-04 18:00:08,contact_front_door,Magnetic,entrance,CLOSED,Enter home,normal
2025-01-04 18:00:18,floor_entrance,Zone,entrance,OFF,Cook dinner,normal
2025-01-04 18:00:18,floor_bedroom,Zone,bedroom,ON,Cook dinner,normal
2025-01-04 18:00:23,floor_bedroom,Zone,bedroom,OFF,Cook dinner,normal
2025-01-04 18:00:23,floor_kitchen,Zone,kitchen,ON,Cook dinner,normal
2025-01-04 18:00:24,contact_fridge,Magnetic,kitchen,OPEN,Cook dinner,normal
2025-01-04 18:00:57,contact_fridge,Magnetic,kitchen,CLOSED,Cook dinner,normal
2025-01-04 18:01:05,power_oven,Power,kitchen,ON,Cook dinner,normal
2025-01-04 18:06:07,power_oven,Power,kitchen,OFF,Cook dinner,normal
2025-01-04 18:06:13,power_stove,Power,kitchen,ON,Cook dinner,normal
2025-01-04 18:10:28,power_stove,Power,kitchen,OFF,Cook dinner,normal
2025-01-04 18:10:37,floor_kitchen,Zone,kitchen,OFF,Eat dinner,normal
2025-01-04 18:10:37,floor_bedroom,Zone,bedroom,ON,Eat dinner,normal
2025-01-04 18:10:39,floor_bedroom,Zone,bedroom,OFF,Eat dinner,normal
2025-01-04 18:10:39,floor_dining_room,Zone,dining_room,ON,Eat dinner,normal
2025-01-04 18:19:43,floor_dining_room,Zone,dining_room,OFF,Wash dishes,normal
2025-01-04 18:19:43,floor_bedroom,Zone,bedroom,ON,Wash dishes,normal
2025-01-04 18:19:46,floor_bedroom,Zone,bedroom,OFF,Wash dishes,normal
2025-01-04 18:19:46,floor_kitchen,Zone,kitchen,ON,Wash dishes,normal
2025-01-04 18:19:49,power_dishwasher,Power,kitchen,ON,Wash dishes,normal
2025-01-04 18:29:02,power_dishwasher,Power,kitchen,OFF,Wash dishes,normal
2025-01-04 18:29:11,floor_kitchen,Zone,kitchen,OFF,Watch TV,normal
2025-01-04 18:29:11,floor_bedroom,Zone,bedroom,ON,Watch TV,normal
2025-01-04 18:29:16,floor_bedroom,Zone,bedroom,OFF,Watch TV,normal
2025-01-04 18:29:16,floor_entrance,Zone,entrance,ON,Watch TV,normal
2025-01-04 18:29:18,floor_entrance,Zone,entrance,OFF,Watch TV,normal
2025-01-04 18:29:18,floor_livingroom,Zone,livingroom,ON,Watch TV,normal
2025-01-04 18:29:21,pressure_sofa,Pressure,livingroom,ON,Watch TV,normal
2025-01-04 18:29:27,power_tv,Power,livingroom,ON,Watch TV,normal
2025-01-04 18:49:13,power_tv,Power,livingroom,OFF,Watch TV,normal
2025-01-04 18:49:19,pressure_sofa,Pressure,livingroom,OFF,Watch TV,normal
2025-01-04 18:49:28,floor_livingroom,Zone,livingroom,OFF,Go to toilet,normal
2025-01-04 18:49:28,floor_dining_room,Zone,dining_room,ON,Go to toilet,normal
2025-01-04 18:49:31,floor_dining_room,Zone,dining_room,OFF,Go to toilet,normal
2025-01-04 18:49:31,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-01-04 18:51:40,light_livingroom,Light,livingroom,ON,Read,normal
2025-01-04 18:51:46,floor_bathroom,Zone,bathroom,OFF,Read,normal
2025-01-04 18:51:46,floor_dining_room,Zone,dining_room,ON,Read,normal
2025-01-04 18:51:49,floor_dining_room,Zone,dining_room,OFF,Read,normal
2025-01-04 18:51:49,floor_livingroom,Zone,livingroom,ON,Read,normal
2025-01-04 18:51:51,pressure_sofa,Pressure,livingroom,ON,Read,normal
2025-01-04 19:02:19,pressure_sofa,Pressure,livingroom,OFF,Read,normal
2025-01-04 19:02:25,light_livingroom,Light,livingroom,OFF,Read,normal
2025-01-04 19:02:31,floor_livingroom,Zone,livingroom,OFF,Bathe,normal
2025-01-04 19:02:31,floor_dining_room,Zone,dining_room,ON,Bathe,normal
2025-01-04 19:02:34,floor_dining_room,Zone,dining_room,OFF,Bathe,normal
2025-01-04 19:02:34,floor_bathroom,Zone,bathroom,ON,Bathe,normal
2025-01-04 19:02:36,light_bathroom,Light,bathroom,ON,Bathe,normal
2025-01-04 19:09:20,light_bathroom,Light,bathroom,OFF,Bathe,normal
2025-01-04 19:11:33,floor_bathroom,Zone,bathroom,OFF,Missed medication,missed_medication
2025-01-04 19:11:33,floor_dining_room,Zone,dining_room,ON,Missed medication,missed_medication
2025-01-04 19:11:36,floor_dining_room,Zone,dining_room,OFF,Missed medication,missed_medication
2025-01-04 19:11:36,floor_bedroom,Zone,bedroom,ON,Missed medication,missed_medication
2025-01-04 19:12:31,pressure_bed,Pressure,bedroom,ON,Sleep,normal
2025-01-04 19:48:45,pressure_bed,Pressure,bedroom,OFF,Sleep,normal
2025-01-04 22:00:01,floor_bedroom,Zone,bedroom,OFF,Prolonged inactivity,prolonged_inactivity
2025-01-04 22:00:01,floor_entrance,Zone,entrance,ON,Prolonged inactivity,prolonged_inactivity
2025-01-04 22:00:02,floor_entrance,Zone,entrance,OFF,Prolonged inactivity,prolonged_inactivity
2025-01-04 22:00:02,floor_livingroom,Zone,livingroom,ON,Prolonged inactivity,prolonged_inactivity
2025-01-05 06:00:02,floor_livingroom,Zone,livingroom,OFF,Sleep in Bed,normal
2025-01-05 06:00:02,floor_entrance,Zone,entrance,ON,Sleep in Bed,normal
2025-01-05 06:00:04,floor_entrance,Zone,entrance,OFF,Sleep in Bed,normal
2025-01-05 06:00:04,floor_bedroom,Zone,bedroom,ON,Sleep in Bed,normal
2025-01-05 06:00:06,pressure_bed,Pressure,bedroom,ON,Sleep in Bed,normal
2025-01-05 06:20:28,pressure_bed,Pressure,bedroom,OFF,Sleep in Bed,normal
2025-01-05 06:20:35,contact_medication,Magnetic,bedroom,OPEN,Take medication,normal
2025-01-05 06:21:04,contact_medication,Magnetic,bedroom,CLOSED,Take medication,normal
2025-01-05 06:21:12,floor_bedroom,Zone,bedroom,OFF,Go to toilet,normal
2025-01-05 06:21:12,floor_dining_room,Zone,dining_room,ON,Go to toilet,normal
2025-01-05 06:21:15,floor_dining_room,Zone,dining_room,OFF,Go to toilet,normal
2025-01-05 06:21:15,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-01-05 06:23:20,floor_bathroom,Zone,bathroom,OFF,Dress,normal
2025-01-05 06:23:20,floor_dining_room,Zone,dining_room,ON,Dress,normal
2025-01-05 06:23:23,floor_dining_room,Zone,dining_room,OFF,Dress,normal
2025-01-05 06:23:23,floor_bedroom,Zone,bedroom,ON,Dress,normal
2025-01-05 06:23:24,contact_wardrobe,Magnetic,bedroom,OPEN,Dress,normal
2025-01-05 06:25:24,contact_wardrobe,Magnetic,bedroom,CLOSED,Dress,normal
2025-01-05 06:25:34,floor_bedroom,Zone,bedroom,OFF,Cook breakfast,normal
2025-01-05 06:25:34,floor_kitchen,Zone,kitchen,ON,Cook breakfast,normal
2025-01-05 06:25:35,contact_fridge,Magnetic,kitchen,OPEN,Cook breakfast,normal
2025-01-05 06:26:00,contact_fridge,Magnetic,kitchen,CLOSED,Cook breakfast,normal
2025-01-05 06:26:08,power_kettle,Power,kitchen,ON,Cook breakfast,normal
2025-01-05 06:27:52,power_kettle,Power,kitchen,OFF,Cook breakfast,normal
2025-01-05 06:27:59,power_stove,Power,kitchen,ON,Cook breakfast,normal
2025-01-05 06:30:35,power_stove,Power,kitchen,OFF,Cook breakfast,normal
2025-01-05 06:30:44,floor_kitchen,Zone,kitchen,OFF,Eat breakfast,normal
2025-01-05 06:30:44,floor_bedroom,Zone,bedroom,ON,Eat breakfast,normal
2025-01-05 06:30:47,floor_bedroom,Zone,bedroom,OFF,Eat breakfast,normal
2025-01-05 06:30:47,floor_dining_room,Zone,dining_room,ON,Eat breakfast,normal
2025-01-05 06:36:22,floor_dining_room,Zone,dining_room,OFF,Wash dishes,normal
2025-01-05 06:36:22,floor_bedroom,Zone,bedroom,ON,Wash dishes,normal
2025-01-05 06:36:24,floor_bedroom,Zone,bedroom,OFF,Wash dishes,normal
2025-01-05 06:36:24,floor_kitchen,Zone,kitchen,ON,Wash dishes,normal
2025-01-05 06:36:28,power_dishwasher,Power,kitchen,ON,Wash dishes,normal
2025-01-05 06:45:50,power_dishwasher,Power,kitchen,OFF,Wash dishes,normal
2025-01-05 06:45:58,floor_kitchen,Zone,kitchen,OFF,Bathe,normal
2025-01-05 06:45:58,floor_bathroom,Zone,bathroom,ON,Bathe,normal
2025-01-05 06:45:59,light_bathroom,Light,bathroom,ON,Bathe,normal
2025-01-05 06:52:38,light_bathroom,Light,bathroom,OFF,Bathe,normal
2025-01-05 06:54:47,floor_bathroom,Zone,bathroom,OFF,Leave home,normal
2025-01-05 06:54:47,floor_dining_room,Zone,dining_room,ON,Leave home,normal
2025-01-05 06:54:50,floor_dining_room,Zone,dining_room,OFF,Leave home,normal
2025-01-05 06:54:50,floor_bedroom,Zone,bedroom,ON,Leave home,normal
2025-01-05 06:54:53,floor_bedroom,Zone,bedroom,OFF,Leave home,normal
2025-01-05 06:54:53,floor_entrance,Zone,entrance,ON,Leave home,normal
